STATION,NAME,DATE,PRCP,TMAX,TMIN
UK000056225,"OXFORD, UK",15/03/1952,0.01,56,31
UK000056225,"OXFORD, UK",16/03/1952,0,56,38
UK000056225,"OXFORD, UK",17/03/1952,0,56,44
UK000056225,"OXFORD, UK",18/03/1952,0.01,54,41
UK000056225,"OXFORD, UK",19/03/1952,0.01,58,42
UK000056225,"OXFORD, UK",20/03/1952,0,58,44
UK000056225,"OXFORD, UK",21/03/1952,0.02,58,46
UK000056225,"OXFORD, UK",22/03/1952,0,52,49
UK000056225,"OXFORD, UK",23/03/1952,0.1,57,39
UK000056225,"OXFORD, UK",24/03/1952,0.06,49,43
UK000056225,"OXFORD, UK",25/03/1952,0.06,47,40
UK000056225,"OXFORD, UK",26/03/1952,0,43,32
UK000056225,"OXFORD, UK",27/03/1952,0,39,28
UK000056225,"OXFORD, UK",28/03/1952,0,34,28
UK000056225,"OXFORD, UK",29/03/1952,0.49,37,32
UK000056225,"OXFORD, UK",30/03/1952,0.01,42,30
UK000056225,"OXFORD, UK",31/03/1952,0,45,32
UK000056225,"OXFORD, UK",01/04/1952,0.01,46,31
UK000056225,"OXFORD, UK",02/04/1952,0.01,50,33
UK000056225,"OXFORD, UK",03/04/1952,0,48,30
UK000056225,"OXFORD, UK",04/04/1952,0,48,35
UK000056225,"OXFORD, UK",05/04/1952,0.26,55,42
UK000056225,"OXFORD, UK",06/04/1952,0.22,56,39
UK000056225,"OXFORD, UK",07/04/1952,0.35,54,46
UK000056225,"OXFORD, UK",08/04/1952,0.05,68,40
UK000056225,"OXFORD, UK",09/04/1952,0.05,54,40
UK000056225,"OXFORD, UK",10/04/1952,0.07,57,50
UK000056225,"OXFORD, UK",11/04/1952,0,58,45
UK000056225,"OXFORD, UK",12/04/1952,0.08,67,45
UK000056225,"OXFORD, UK",13/04/1952,0,69,48
UK000056225,"OXFORD, UK",14/04/1952,0.11,59,42
UK000056225,"OXFORD, UK",15/04/1952,0.06,65,45
UK000056225,"OXFORD, UK",16/04/1952,0,67,46
UK000056225,"OXFORD, UK",17/04/1952,0,72,41
UK000056225,"OXFORD, UK",18/04/1952,0,74,40
UK000056225,"OXFORD, UK",19/04/1952,0.01,61,49
UK000056225,"OXFORD, UK",20/04/1952,0.13,57,46
UK000056225,"OXFORD, UK",21/04/1952,0.05,58,47
UK000056225,"OXFORD, UK",22/04/1952,0.01,59,43
UK000056225,"OXFORD, UK",23/04/1952,0.02,57,40
UK000056225,"OXFORD, UK",24/04/1952,0,62,39
UK000056225,"OXFORD, UK",25/04/1952,0,63,35
UK000056225,"OXFORD, UK",26/04/1952,0,60,43
UK000056225,"OXFORD, UK",27/04/1952,0,57,42
UK000056225,"OXFORD, UK",28/04/1952,0,64,38
UK000056225,"OXFORD, UK",29/04/1952,0.03,73,40
UK000056225,"OXFORD, UK",30/04/1952,0.09,64,49
UK000056225,"OXFORD, UK",01/05/1952,0.25,62,51
UK000056225,"OXFORD, UK",02/05/1952,0.04,56,48
UK000056225,"OXFORD, UK",03/05/1952,0.11,56,47
UK000056225,"OXFORD, UK",04/05/1952,0.75,62,49
UK000056225,"OXFORD, UK",05/05/1952,0.13,61,51
UK000056225,"OXFORD, UK",06/05/1952,0.02,59,50
UK000056225,"OXFORD, UK",07/05/1952,0.11,62,41
UK000056225,"OXFORD, UK",08/05/1952,0.13,63,47
UK000056225,"OXFORD, UK",09/05/1952,0.02,64,47
UK000056225,"OXFORD, UK",10/05/1952,0.02,58,49
UK000056225,"OXFORD, UK",11/05/1952,0.01,62,50
UK000056225,"OXFORD, UK",12/05/1952,0.01,64,44
UK000056225,"OXFORD, UK",13/05/1952,0,64,43
UK000056225,"OXFORD, UK",14/05/1952,0,70,51
UK000056225,"OXFORD, UK",15/05/1952,0,78,55
UK000056225,"OXFORD, UK",16/05/1952,0,80,51
UK000056225,"OXFORD, UK",17/05/1952,0,83,49
UK000056225,"OXFORD, UK",18/05/1952,0.01,77,54
UK000056225,"OXFORD, UK",19/05/1952,0.43,63,58
UK000056225,"OXFORD, UK",20/05/1952,0,67,55
UK000056225,"OXFORD, UK",21/05/1952,0,68,43
UK000056225,"OXFORD, UK",22/05/1952,0,68,41
UK000056225,"OXFORD, UK",23/05/1952,0,74,47
UK000056225,"OXFORD, UK",24/05/1952,0,75,51
UK000056225,"OXFORD, UK",25/05/1952,0,69,50
UK000056225,"OXFORD, UK",26/05/1952,0,72,48
UK000056225,"OXFORD, UK",27/05/1952,0,67,48
UK000056225,"OXFORD, UK",28/05/1952,0,60,56
UK000056225,"OXFORD, UK",29/05/1952,0,65,45
UK000056225,"OXFORD, UK",30/05/1952,0.06,62,47
UK000056225,"OXFORD, UK",31/05/1952,0.13,66,54
UK000056225,"OXFORD, UK",01/06/1952,0.04,64,53
UK000056225,"OXFORD, UK",02/06/1952,0.09,63,53
UK000056225,"OXFORD, UK",03/06/1952,0,67,43
UK000056225,"OXFORD, UK",04/06/1952,0,73,44
UK000056225,"OXFORD, UK",05/06/1952,0,61,50
UK000056225,"OXFORD, UK",06/06/1952,0.08,62,51
UK000056225,"OXFORD, UK",07/06/1952,0,56,44
UK000056225,"OXFORD, UK",08/06/1952,0.27,66,42
UK000056225,"OXFORD, UK",09/06/1952,0,72,49
UK000056225,"OXFORD, UK",10/06/1952,0,70,44
UK000056225,"OXFORD, UK",11/06/1952,0,76,49
UK000056225,"OXFORD, UK",12/06/1952,0.37,70,56
UK000056225,"OXFORD, UK",13/06/1952,0.27,66,57
UK000056225,"OXFORD, UK",14/06/1952,0.05,63,57
UK000056225,"OXFORD, UK",15/06/1952,0,63,50
UK000056225,"OXFORD, UK",16/06/1952,0,65,42
UK000056225,"OXFORD, UK",17/06/1952,0.04,63,50
UK000056225,"OXFORD, UK",18/06/1952,0.01,62,50
UK000056225,"OXFORD, UK",19/06/1952,0.01,64,46
UK000056225,"OXFORD, UK",20/06/1952,0,64,48
UK000056225,"OXFORD, UK",21/06/1952,0.09,68,52
UK000056225,"OXFORD, UK",22/06/1952,0.01,70,53
UK000056225,"OXFORD, UK",23/06/1952,0,73,45
UK000056225,"OXFORD, UK",24/06/1952,0,76,47
UK000056225,"OXFORD, UK",25/06/1952,0,78,53
UK000056225,"OXFORD, UK",26/06/1952,0,81,61
UK000056225,"OXFORD, UK",27/06/1952,0,82,61
UK000056225,"OXFORD, UK",28/06/1952,0,81,56
UK000056225,"OXFORD, UK",29/06/1952,0,80,58
UK000056225,"OXFORD, UK",30/06/1952,0,89,64
UK000056225,"OXFORD, UK",01/07/1952,0,78,62
UK000056225,"OXFORD, UK",02/07/1952,0,61,63
UK000056225,"OXFORD, UK",03/07/1952,0.06,71,54
UK000056225,"OXFORD, UK",04/07/1952,0,80,52
UK000056225,"OXFORD, UK",05/07/1952,0.01,79,52
UK000056225,"OXFORD, UK",06/07/1952,0.05,73,56
UK000056225,"OXFORD, UK",07/07/1952,0.01,73,52
UK000056225,"OXFORD, UK",08/07/1952,0,73,60
UK000056225,"OXFORD, UK",09/07/1952,0,75,53
UK000056225,"OXFORD, UK",10/07/1952,0,70,57
UK000056225,"OXFORD, UK",11/07/1952,0.15,63,57
UK000056225,"OXFORD, UK",12/07/1952,0,68,51
UK000056225,"OXFORD, UK",13/07/1952,0,65,55
UK000056225,"OXFORD, UK",14/07/1952,0,68,55
UK000056225,"OXFORD, UK",15/07/1952,0,68,48
UK000056225,"OXFORD, UK",16/07/1952,0,70,44
UK000056225,"OXFORD, UK",17/07/1952,0.01,69,55
UK000056225,"OXFORD, UK",18/07/1952,0,76,56
UK000056225,"OXFORD, UK",19/07/1952,0,81,58
UK000056225,"OXFORD, UK",20/07/1952,0,83,58
UK000056225,"OXFORD, UK",21/07/1952,0,83,62
UK000056225,"OXFORD, UK",22/07/1952,0,72,61
UK000056225,"OXFORD, UK",23/07/1952,0,74,59
UK000056225,"OXFORD, UK",24/07/1952,0,80,53
UK000056225,"OXFORD, UK",25/07/1952,0,79,50
UK000056225,"OXFORD, UK",26/07/1952,0,65,60
UK000056225,"OXFORD, UK",27/07/1952,0,63,53
UK000056225,"OXFORD, UK",28/07/1952,0,72,49
UK000056225,"OXFORD, UK",29/07/1952,0,77,53
UK000056225,"OXFORD, UK",30/07/1952,0,75,56
UK000056225,"OXFORD, UK",31/07/1952,0,71,55
UK000056225,"OXFORD, UK",01/08/1952,0.63,67,57
UK000056225,"OXFORD, UK",02/08/1952,0.22,70,53
UK000056225,"OXFORD, UK",03/08/1952,0.02,70,53
UK000056225,"OXFORD, UK",04/08/1952,0.23,75,56
UK000056225,"OXFORD, UK",05/08/1952,0.01,72,59
UK000056225,"OXFORD, UK",06/08/1952,0.84,68,57
UK000056225,"OXFORD, UK",07/08/1952,0.1,70,59
UK000056225,"OXFORD, UK",08/08/1952,0.51,65,54
UK000056225,"OXFORD, UK",09/08/1952,0.25,67,58
UK000056225,"OXFORD, UK",10/08/1952,0.12,71,56
UK000056225,"OXFORD, UK",11/08/1952,0.01,74,54
UK000056225,"OXFORD, UK",12/08/1952,0,73,62
UK000056225,"OXFORD, UK",13/08/1952,0.04,74,58
UK000056225,"OXFORD, UK",14/08/1952,0,71,50
UK000056225,"OXFORD, UK",15/08/1952,0.57,65,57
UK000056225,"OXFORD, UK",16/08/1952,0,66,56
UK000056225,"OXFORD, UK",17/08/1952,0.01,59,48
UK000056225,"OXFORD, UK",18/08/1952,0.7,67,51
UK000056225,"OXFORD, UK",19/08/1952,0.01,66,54
UK000056225,"OXFORD, UK",20/08/1952,0,68,55
UK000056225,"OXFORD, UK",21/08/1952,0,71,47
UK000056225,"OXFORD, UK",22/08/1952,0,74,51
UK000056225,"OXFORD, UK",23/08/1952,0,69,50
UK000056225,"OXFORD, UK",24/08/1952,0,74,55
UK000056225,"OXFORD, UK",25/08/1952,0,76,54
UK000056225,"OXFORD, UK",26/08/1952,0,71,56
UK000056225,"OXFORD, UK",27/08/1952,0,71,59
UK000056225,"OXFORD, UK",28/08/1952,0,76,55
UK000056225,"OXFORD, UK",29/08/1952,0,70,48
UK000056225,"OXFORD, UK",30/08/1952,0,71,57
UK000056225,"OXFORD, UK",31/08/1952,0,69,57
UK000056225,"OXFORD, UK",01/09/1952,0,67,50
UK000056225,"OXFORD, UK",02/09/1952,0,70,54
UK000056225,"OXFORD, UK",03/09/1952,0.01,62,52
UK000056225,"OXFORD, UK",04/09/1952,0.01,60,47
UK000056225,"OXFORD, UK",05/09/1952,0.01,58,45
UK000056225,"OXFORD, UK",06/09/1952,0,52,40
UK000056225,"OXFORD, UK",07/09/1952,0.05,60,45
UK000056225,"OXFORD, UK",08/09/1952,0.01,55,40
UK000056225,"OXFORD, UK",09/09/1952,0.48,63,45
UK000056225,"OXFORD, UK",10/09/1952,0.03,61,48
UK000056225,"OXFORD, UK",11/09/1952,0.03,62,45
UK000056225,"OXFORD, UK",12/09/1952,0.11,62,48
UK000056225,"OXFORD, UK",13/09/1952,0,61,48
UK000056225,"OXFORD, UK",14/09/1952,0.06,62,41
UK000056225,"OXFORD, UK",15/09/1952,0,63,49
UK000056225,"OXFORD, UK",16/09/1952,0,57,48
UK000056225,"OXFORD, UK",17/09/1952,0.08,54,44
UK000056225,"OXFORD, UK",18/09/1952,0,56,36
UK000056225,"OXFORD, UK",19/09/1952,0.03,59,36
UK000056225,"OXFORD, UK",20/09/1952,0.09,64,35
UK000056225,"OXFORD, UK",21/09/1952,0,60,47
UK000056225,"OXFORD, UK",22/09/1952,0,71,42
UK000056225,"OXFORD, UK",23/09/1952,0,63,49
UK000056225,"OXFORD, UK",24/09/1952,0.02,60,53
UK000056225,"OXFORD, UK",25/09/1952,0.03,59,51
UK000056225,"OXFORD, UK",26/09/1952,0,58,46
UK000056225,"OXFORD, UK",27/09/1952,0.07,55,40
UK000056225,"OXFORD, UK",28/09/1952,0.25,52,39
UK000056225,"OXFORD, UK",29/09/1952,0.01,51,42
UK000056225,"OXFORD, UK",30/09/1952,0.3,52,43
UK000056225,"OXFORD, UK",01/10/1952,0.07,54,46
UK000056225,"OXFORD, UK",02/10/1952,0.02,58,49
UK000056225,"OXFORD, UK",03/10/1952,0,60,50
UK000056225,"OXFORD, UK",04/10/1952,0,59,48
UK000056225,"OXFORD, UK",05/10/1952,0,59,38
UK000056225,"OXFORD, UK",06/10/1952,0,56,45
UK000056225,"OXFORD, UK",07/10/1952,0,58,40
UK000056225,"OXFORD, UK",08/10/1952,0,54,36
UK000056225,"OXFORD, UK",09/10/1952,0.04,54,40
UK000056225,"OXFORD, UK",10/10/1952,0,52,36
UK000056225,"OXFORD, UK",11/10/1952,0,55,30
UK000056225,"OXFORD, UK",12/10/1952,0.8,53,26
UK000056225,"OXFORD, UK",13/10/1952,0.26,51,37
UK000056225,"OXFORD, UK",14/10/1952,0,54,44
UK000056225,"OXFORD, UK",15/10/1952,0,51,30
UK000056225,"OXFORD, UK",16/10/1952,0,56,28
UK000056225,"OXFORD, UK",17/10/1952,0,58,37
UK000056225,"OXFORD, UK",18/10/1952,0.27,47,41
UK000056225,"OXFORD, UK",19/10/1952,0.47,46,47
UK000056225,"OXFORD, UK",20/10/1952,0.02,49,45
UK000056225,"OXFORD, UK",21/10/1952,0.07,53,40
UK000056225,"OXFORD, UK",22/10/1952,0.4,59,44
UK000056225,"OXFORD, UK",23/10/1952,0.05,58,47
UK000056225,"OXFORD, UK",24/10/1952,0.1,59,49
UK000056225,"OXFORD, UK",25/10/1952,0.03,57,47
UK000056225,"OXFORD, UK",26/10/1952,0.04,59,47
UK000056225,"OXFORD, UK",27/10/1952,0.45,60,49
UK000056225,"OXFORD, UK",28/10/1952,0.09,56,51
UK000056225,"OXFORD, UK",29/10/1952,0.24,54,52
UK000056225,"OXFORD, UK",30/10/1952,0.04,54,43
UK000056225,"OXFORD, UK",31/10/1952,0.3,55,40
UK000056225,"OXFORD, UK",01/11/1952,0.03,56,45
UK000056225,"OXFORD, UK",02/11/1952,0.15,52,47
UK000056225,"OXFORD, UK",03/11/1952,0,54,43
UK000056225,"OXFORD, UK",04/11/1952,0.06,54,40
UK000056225,"OXFORD, UK",05/11/1952,0,55,45
UK000056225,"OXFORD, UK",06/11/1952,0.08,50,44
UK000056225,"OXFORD, UK",07/11/1952,0,46,42
UK000056225,"OXFORD, UK",08/11/1952,0,52,36
UK000056225,"OXFORD, UK",09/11/1952,0.01,56,32
UK000056225,"OXFORD, UK",10/11/1952,0.04,47,37
UK000056225,"OXFORD, UK",11/11/1952,0,43,37
UK000056225,"OXFORD, UK",12/11/1952,0,47,29
UK000056225,"OXFORD, UK",13/11/1952,0.01,44,32
UK000056225,"OXFORD, UK",14/11/1952,0,39,37
UK000056225,"OXFORD, UK",15/11/1952,0.01,41,32
UK000056225,"OXFORD, UK",16/11/1952,0.01,41,32
UK000056225,"OXFORD, UK",17/11/1952,0,40,33
UK000056225,"OXFORD, UK",18/11/1952,0.02,42,30
UK000056225,"OXFORD, UK",19/11/1952,0.56,38,33
UK000056225,"OXFORD, UK",20/11/1952,0.12,40,34
UK000056225,"OXFORD, UK",21/11/1952,0.74,41,35
UK000056225,"OXFORD, UK",22/11/1952,0.01,40,34
UK000056225,"OXFORD, UK",23/11/1952,0.02,41,32
UK000056225,"OXFORD, UK",24/11/1952,0,38,26
UK000056225,"OXFORD, UK",25/11/1952,0,40,20
UK000056225,"OXFORD, UK",26/11/1952,0.56,37,26
UK000056225,"OXFORD, UK",27/11/1952,0.67,40,33
UK000056225,"OXFORD, UK",28/11/1952,0,35,32
UK000056225,"OXFORD, UK",29/11/1952,0.71,36,24
UK000056225,"OXFORD, UK",30/11/1952,0,38,28
UK000056225,"OXFORD, UK",01/12/1952,0,38,26
UK000056225,"OXFORD, UK",02/12/1952,0,41,22
UK000056225,"OXFORD, UK",03/12/1952,0,40,23
UK000056225,"OXFORD, UK",04/12/1952,0,28,28
UK000056225,"OXFORD, UK",05/12/1952,0,40,16
UK000056225,"OXFORD, UK",06/12/1952,0,40,18
UK000056225,"OXFORD, UK",07/12/1952,0,40,20
UK000056225,"OXFORD, UK",08/12/1952,0.02,47,25
UK000056225,"OXFORD, UK",09/12/1952,0,49,30
UK000056225,"OXFORD, UK",10/12/1952,0.1,48,39
UK000056225,"OXFORD, UK",11/12/1952,0,41,43
UK000056225,"OXFORD, UK",12/12/1952,0.08,36,36
UK000056225,"OXFORD, UK",13/12/1952,0.07,40,32
UK000056225,"OXFORD, UK",14/12/1952,0.07,36,31
UK000056225,"OXFORD, UK",15/12/1952,0.17,46,26
UK000056225,"OXFORD, UK",16/12/1952,0.21,42,27
UK000056225,"OXFORD, UK",17/12/1952,0.07,46,35
UK000056225,"OXFORD, UK",18/12/1952,0.44,50,37
UK000056225,"OXFORD, UK",19/12/1952,0.01,50,34
UK000056225,"OXFORD, UK",20/12/1952,0.31,45,40
UK000056225,"OXFORD, UK",21/12/1952,0.01,52,37
UK000056225,"OXFORD, UK",22/12/1952,0.01,53,37
UK000056225,"OXFORD, UK",23/12/1952,0.14,50,38
UK000056225,"OXFORD, UK",24/12/1952,0.01,48,39
UK000056225,"OXFORD, UK",25/12/1952,0.09,42,37
UK000056225,"OXFORD, UK",26/12/1952,0,33,34
UK000056225,"OXFORD, UK",27/12/1952,0.01,40,27
UK000056225,"OXFORD, UK",28/12/1952,0.05,40,28
UK000056225,"OXFORD, UK",29/12/1952,0,42,30
UK000056225,"OXFORD, UK",30/12/1952,0.26,44,31
UK000056225,"OXFORD, UK",31/12/1952,0.03,37,32
UK000056225,"OXFORD, UK",01/01/1953,0.05,37,36
UK000056225,"OXFORD, UK",02/01/1953,0,36,34
UK000056225,"OXFORD, UK",03/01/1953,0.04,37,30
UK000056225,"OXFORD, UK",04/01/1953,0.01,36,30
UK000056225,"OXFORD, UK",05/01/1953,0.36,37,25
UK000056225,"OXFORD, UK",06/01/1953,0.08,35,25
UK000056225,"OXFORD, UK",07/01/1953,0.03,39,32
UK000056225,"OXFORD, UK",08/01/1953,0.02,42,32
UK000056225,"OXFORD, UK",09/01/1953,0.01,45,31
UK000056225,"OXFORD, UK",10/01/1953,0.02,45,36
UK000056225,"OXFORD, UK",11/01/1953,0,40,41
UK000056225,"OXFORD, UK",12/01/1953,0,35,39
UK000056225,"OXFORD, UK",13/01/1953,0.01,38,30
UK000056225,"OXFORD, UK",14/01/1953,0,44,30
UK000056225,"OXFORD, UK",15/01/1953,0.01,46,32
UK000056225,"OXFORD, UK",16/01/1953,0,47,37
UK000056225,"OXFORD, UK",17/01/1953,0,43,42
UK000056225,"OXFORD, UK",18/01/1953,0,34,32
UK000056225,"OXFORD, UK",19/01/1953,0.01,44,25
UK000056225,"OXFORD, UK",20/01/1953,0,40,24
UK000056225,"OXFORD, UK",21/01/1953,0,45,27
UK000056225,"OXFORD, UK",22/01/1953,0,37,35
UK000056225,"OXFORD, UK",23/01/1953,0,37,28
UK000056225,"OXFORD, UK",24/01/1953,0.01,42,32
UK000056225,"OXFORD, UK",25/01/1953,0,48,32
UK000056225,"OXFORD, UK",26/01/1953,0,49,31
UK000056225,"OXFORD, UK",27/01/1953,0.02,51,31
UK000056225,"OXFORD, UK",28/01/1953,0,55,46
UK000056225,"OXFORD, UK",29/01/1953,0,52,47
UK000056225,"OXFORD, UK",30/01/1953,0.17,41,43
UK000056225,"OXFORD, UK",31/01/1953,0,43,39
UK000056225,"OXFORD, UK",01/02/1953,0,43,34
UK000056225,"OXFORD, UK",02/02/1953,0.01,38,34
UK000056225,"OXFORD, UK",03/02/1953,0,40,34
UK000056225,"OXFORD, UK",04/02/1953,0.01,41,26
UK000056225,"OXFORD, UK",05/02/1953,0,40,27
UK000056225,"OXFORD, UK",06/02/1953,0.01,37,34
UK000056225,"OXFORD, UK",07/02/1953,0,41,25
UK000056225,"OXFORD, UK",08/02/1953,0.31,42,25
UK000056225,"OXFORD, UK",09/02/1953,0.62,41,29
UK000056225,"OXFORD, UK",10/02/1953,0.12,35,36
UK000056225,"OXFORD, UK",11/02/1953,0.07,36,34
UK000056225,"OXFORD, UK",12/02/1953,0.01,39,31
UK000056225,"OXFORD, UK",13/02/1953,0.17,35,32
UK000056225,"OXFORD, UK",14/02/1953,0,36,31
UK000056225,"OXFORD, UK",15/02/1953,0,41,24
UK000056225,"OXFORD, UK",16/02/1953,0,48,28
UK000056225,"OXFORD, UK",17/02/1953,0.09,52,30
UK000056225,"OXFORD, UK",18/02/1953,0.14,50,41
UK000056225,"OXFORD, UK",19/02/1953,0.01,51,45
UK000056225,"OXFORD, UK",20/02/1953,0,53,39
UK000056225,"OXFORD, UK",21/02/1953,0,53,42
UK000056225,"OXFORD, UK",22/02/1953,0,51,47
UK000056225,"OXFORD, UK",23/02/1953,0,53,46
UK000056225,"OXFORD, UK",24/02/1953,0,57,44
UK000056225,"OXFORD, UK",25/02/1953,0,55,37
UK000056225,"OXFORD, UK",26/02/1953,0,59,31
UK000056225,"OXFORD, UK",27/02/1953,0.01,55,32
UK000056225,"OXFORD, UK",28/02/1953,0,45,35
UK000056225,"OXFORD, UK",01/03/1953,0,37,31
UK000056225,"OXFORD, UK",02/03/1953,0,41,26
UK000056225,"OXFORD, UK",03/03/1953,0,58,23
UK000056225,"OXFORD, UK",04/03/1953,0.01,39,23
UK000056225,"OXFORD, UK",05/03/1953,0,49,25
UK000056225,"OXFORD, UK",06/03/1953,0,50,29
UK000056225,"OXFORD, UK",07/03/1953,0,49,28
UK000056225,"OXFORD, UK",08/03/1953,0,53,27
UK000056225,"OXFORD, UK",09/03/1953,0.01,47,26
UK000056225,"OXFORD, UK",10/03/1953,0,52,28
UK000056225,"OXFORD, UK",11/03/1953,0,48,29
UK000056225,"OXFORD, UK",12/03/1953,0,49,42
UK000056225,"OXFORD, UK",13/03/1953,0,49,42
UK000056225,"OXFORD, UK",14/03/1953,0,50,27
UK000056225,"OXFORD, UK",15/03/1953,0,58,30
UK000056225,"OXFORD, UK",16/03/1953,0,58,25
UK000056225,"OXFORD, UK",17/03/1953,0,42,29
UK000056225,"OXFORD, UK",18/03/1953,0,45,31
UK000056225,"OXFORD, UK",19/03/1953,0,53,35
UK000056225,"OXFORD, UK",20/03/1953,0,51,38
UK000056225,"OXFORD, UK",21/03/1953,0.01,54,35
UK000056225,"OXFORD, UK",22/03/1953,0,64,33
UK000056225,"OXFORD, UK",23/03/1953,0,65,34
UK000056225,"OXFORD, UK",24/03/1953,0,69,35
UK000056225,"OXFORD, UK",25/03/1953,0,57,31
UK000056225,"OXFORD, UK",26/03/1953,0.09,50,43
UK000056225,"OXFORD, UK",27/03/1953,0.06,55,32
UK000056225,"OXFORD, UK",28/03/1953,0.07,57,38
UK000056225,"OXFORD, UK",29/03/1953,0.3,51,49
UK000056225,"OXFORD, UK",30/03/1953,0.11,51,47
UK000056225,"OXFORD, UK",31/03/1953,0.01,53,38
UK000056225,"OXFORD, UK",01/04/1953,0.1,53,42
UK000056225,"OXFORD, UK",02/04/1953,0.35,52,42
UK000056225,"OXFORD, UK",03/04/1953,0.05,52,38
UK000056225,"OXFORD, UK",04/04/1953,0.06,50,36
UK000056225,"OXFORD, UK",05/04/1953,0.13,50,39
UK000056225,"OXFORD, UK",06/04/1953,0.11,55,38
UK000056225,"OXFORD, UK",07/04/1953,0,57,34
UK000056225,"OXFORD, UK",08/04/1953,0,52,31
UK000056225,"OXFORD, UK",09/04/1953,0,51,38
UK000056225,"OXFORD, UK",10/04/1953,0,56,33
UK000056225,"OXFORD, UK",11/04/1953,0.02,51,37
UK000056225,"OXFORD, UK",12/04/1953,0.11,52,43
UK000056225,"OXFORD, UK",13/04/1953,0.05,52,38
UK000056225,"OXFORD, UK",14/04/1953,0,52,37
UK000056225,"OXFORD, UK",15/04/1953,0.01,56,34
UK000056225,"OXFORD, UK",16/04/1953,0.29,54,41
UK000056225,"OXFORD, UK",17/04/1953,0.05,58,44
UK000056225,"OXFORD, UK",18/04/1953,0,56,44
UK000056225,"OXFORD, UK",19/04/1953,0,57,39
UK000056225,"OXFORD, UK",20/04/1953,0,64,36
UK000056225,"OXFORD, UK",21/04/1953,0,65,36
UK000056225,"OXFORD, UK",22/04/1953,0,63,36
UK000056225,"OXFORD, UK",23/04/1953,0,60,36
UK000056225,"OXFORD, UK",24/04/1953,0,52,37
UK000056225,"OXFORD, UK",25/04/1953,0,54,36
UK000056225,"OXFORD, UK",26/04/1953,0.09,51,33
UK000056225,"OXFORD, UK",27/04/1953,0.13,51,41
UK000056225,"OXFORD, UK",28/04/1953,0,54,44
UK000056225,"OXFORD, UK",29/04/1953,0.39,51,40
UK000056225,"OXFORD, UK",30/04/1953,0.14,52,44
UK000056225,"OXFORD, UK",01/05/1953,0,60,41
UK000056225,"OXFORD, UK",02/05/1953,0,65,41
UK000056225,"OXFORD, UK",03/05/1953,0,64,34
UK000056225,"OXFORD, UK",04/05/1953,0,71,39
UK000056225,"OXFORD, UK",05/05/1953,0,65,45
UK000056225,"OXFORD, UK",06/05/1953,0,57,52
UK000056225,"OXFORD, UK",07/05/1953,0,59,44
UK000056225,"OXFORD, UK",08/05/1953,0,64,43
UK000056225,"OXFORD, UK",09/05/1953,0,57,38
UK000056225,"OXFORD, UK",10/05/1953,0,63,41
UK000056225,"OXFORD, UK",11/05/1953,0,59,33
UK000056225,"OXFORD, UK",12/05/1953,0,63,38
UK000056225,"OXFORD, UK",13/05/1953,0.27,61,38
UK000056225,"OXFORD, UK",14/05/1953,0.1,61,47
UK000056225,"OXFORD, UK",15/05/1953,0.18,64,53
UK000056225,"OXFORD, UK",16/05/1953,0.05,63,53
UK000056225,"OXFORD, UK",17/05/1953,0.09,62,52
UK000056225,"OXFORD, UK",18/05/1953,0.62,58,42
UK000056225,"OXFORD, UK",19/05/1953,0,66,53
UK000056225,"OXFORD, UK",20/05/1953,0.05,66,44
UK000056225,"OXFORD, UK",21/05/1953,0,63,53
UK000056225,"OXFORD, UK",22/05/1953,0.1,72,50
UK000056225,"OXFORD, UK",23/05/1953,0,79,56
UK000056225,"OXFORD, UK",24/05/1953,0,85,54
UK000056225,"OXFORD, UK",25/05/1953,0.01,71,58
UK000056225,"OXFORD, UK",26/05/1953,0,65,56
UK000056225,"OXFORD, UK",27/05/1953,0.2,66,55
UK000056225,"OXFORD, UK",28/05/1953,0,65,49
UK000056225,"OXFORD, UK",29/05/1953,0,65,50
UK000056225,"OXFORD, UK",30/05/1953,0.01,61,53
UK000056225,"OXFORD, UK",31/05/1953,0,58,44
UK000056225,"OXFORD, UK",01/06/1953,0.09,54,46
UK000056225,"OXFORD, UK",02/06/1953,0.04,50,41
UK000056225,"OXFORD, UK",03/06/1953,0.02,59,45
UK000056225,"OXFORD, UK",04/06/1953,0,62,41
UK000056225,"OXFORD, UK",05/06/1953,0,63,46
UK000056225,"OXFORD, UK",06/06/1953,0,55,43
UK000056225,"OXFORD, UK",07/06/1953,0,63,43
UK000056225,"OXFORD, UK",08/06/1953,0,71,44
UK000056225,"OXFORD, UK",09/06/1953,0,73,44
UK000056225,"OXFORD, UK",10/06/1953,0,67,50
UK000056225,"OXFORD, UK",11/06/1953,0.18,63,51
UK000056225,"OXFORD, UK",12/06/1953,0.05,67,55
UK000056225,"OXFORD, UK",13/06/1953,0,68,52
UK000056225,"OXFORD, UK",14/06/1953,0.11,64,54
UK000056225,"OXFORD, UK",15/06/1953,0.2,61,51
UK000056225,"OXFORD, UK",16/06/1953,0.07,60,53
UK000056225,"OXFORD, UK",17/06/1953,0.13,65,52
UK000056225,"OXFORD, UK",18/06/1953,0.08,66,48
UK000056225,"OXFORD, UK",19/06/1953,0.01,64,50
UK000056225,"OXFORD, UK",20/06/1953,0.03,68,56
UK000056225,"OXFORD, UK",21/06/1953,0.31,68,57
UK000056225,"OXFORD, UK",22/06/1953,0,68,53
